opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,engage_month,close_month,close_value,manager,regional_office,sector,year_established,revenue,employees,office_location,employee_size,time_to_close,time_to_close_bin
81DXTTI5,Lajuana Vencill,GTX Plus Pro,Isdom,Won,2017-06-25,2017-07-03,2017-06-01,2017-07-01,5536,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,8,0 - 30 days
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,2017-06-01,2017-08-01,0,Melvin Marxen,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,50,31 - 60 days
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-06-25,2017-07-02,2017-06-01,2017-07-01,839,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,7,0 - 30 days
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-06-25,2017-09-06,2017-06-01,2017-09-01,500,Summer Sewald,West,software,2013,98790000,96,United States,0 - 1000,73,61 - 90 days
40VSPND6,Moses Frase,MG Advanced,Rangreen,Won,2017-06-25,2017-09-24,2017-06-01,2017-09-01,3679,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,91,90+ days
QWYRCDA8,Niesha Huffines,GTX Plus Basic,Treequote,Lost,2017-06-25,2017-07-05,2017-06-01,2017-07-01,0,Melvin Marxen,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,10,0 - 30 days
00ZD3M4J,Reed Clapper,GTXPro,Plussunin,Lost,2017-06-25,2017-07-04,2017-06-01,2017-07-01,0,Rocco Neubert,East,retail,2003,1419980000,4018,United States,2051 - 5000,9,0 - 30 days
24REVMX7,Rosalina Dieter,GTX Basic,NA,Engaging,2017-06-25,NA,2017-06-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
AW4PSTWR,Rosie Papadopoulos,GTX Basic,Ron-tech,Engaging,2017-06-25,NA,2017-06-01,NA,NA,Cara Losch,East,medical,1992,3922420000,6837,United States,5001 - 7500,NA,NA
CJZFFC91,Versie Hillebrand,MG Special,Codehow,Lost,2017-06-25,2017-08-07,2017-06-01,2017-08-01,0,Dustin Brinkmann,Central,software,1998,2714900000,2641,United States,2051 - 5000,43,31 - 60 days
2FNTCPOU,Vicki Laflamme,GTX Plus Pro,NA,Engaging,2017-06-25,NA,2017-06-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
A8QRKXG3,Vicki Laflamme,GTXPro,NA,Engaging,2017-06-25,NA,2017-06-01,NA,NA,Celia Rouche,West,NA,NA,NA,NA,NA,NA,NA,NA
3PD8YBPK,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-06-25,2017-07-04,2017-06-01,2017-07-01,0,Celia Rouche,West,software,1996,6354870000,16780,United States,10000 +,9,0 - 30 days
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,2017-06-25,2017-07-02,2017-06-01,2017-07-01,0,Celia Rouche,West,retail,2009,497110000,1588,United States,1001 - 2500,7,0 - 30 days
7RPM84Y4,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-25,2017-06-30,2017-06-01,2017-06-01,3815,Celia Rouche,West,marketing,2000,2952730000,5107,United States,5001 - 7500,5,0 - 30 days
LFN6XPK7,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-06-25,2017-06-27,2017-06-01,2017-06-01,2753,Celia Rouche,West,marketing,2008,894370000,1593,Poland,1001 - 2500,2,0 - 30 days
S2SC8AP7,Violet Mclelland,MG Special,NA,Engaging,2017-06-25,NA,2017-06-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
18LZY55R,Violet Mclelland,MG Special,Xx-zobam,Won,2017-06-25,2017-07-02,2017-06-01,2017-07-01,60,Cara Losch,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,7,0 - 30 days
E88W1Z0H,Zane Levy,GTX Basic,Kan-code,Lost,2017-06-25,2017-07-02,2017-06-01,2017-07-01,0,Summer Sewald,West,software,1982,11698030000,34288,United States,10000 +,7,0 - 30 days
UQALCAIV,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-06-25,2017-07-03,2017-06-01,2017-07-01,1137,Summer Sewald,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,8,0 - 30 days
6E2Y3HKI,Boris Faz,GTX Plus Pro,Yearin,Won,2017-06-26,2017-07-04,2017-06-01,2017-07-01,5201,Rocco Neubert,East,retail,2005,2261050000,3851,United States,2051 - 5000,8,0 - 30 days
YWKFH7VT,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-06-26,2017-09-27,2017-06-01,2017-09-01,0,Rocco Neubert,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,93,90+ days
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,2017-06-26,2017-07-03,2017-06-01,2017-07-01,0,Rocco Neubert,East,technology,1993,1242320000,3027,United States,2051 - 5000,7,0 - 30 days
ZRZI054E,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-06-26,2017-07-06,2017-06-01,2017-07-01,612,Dustin Brinkmann,Central,retail,1995,332430000,799,United States,0 - 1000,10,0 - 30 days
CN69EYQ1,Corliss Cosme,GTX Plus Pro,Donquadtech,Won,2017-06-26,2017-09-11,2017-06-01,2017-09-01,4905,Cara Losch,East,technology,1992,1712680000,3194,United States,2051 - 5000,77,61 - 90 days
ZT52DT8H,Daniell Hammack,MG Advanced,NA,Engaging,2017-06-26,NA,2017-06-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
KX80WC22,Daniell Hammack,MG Special,The New York Inquirer,Lost,2017-06-26,2017-07-07,2017-06-01,2017-07-01,0,Rocco Neubert,East,medical,1996,439210000,792,United States,0 - 1000,11,0 - 30 days
YQ6VELF1,Darcel Schlecht,GTXPro,Streethex,Lost,2017-06-26,2017-07-03,2017-06-01,2017-07-01,0,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,7,0 - 30 days
NX4ODZY2,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-06-26,2017-08-31,2017-06-01,2017-08-01,1028,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,66,61 - 90 days
L2QMWU4H,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-06-26,2017-09-12,2017-06-01,2017-09-01,4430,Melvin Marxen,Central,software,1998,2714900000,2641,United States,2051 - 5000,78,61 - 90 days
0MPEK4ZA,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,2017-06-26,2017-09-18,2017-06-01,2017-09-01,0,Rocco Neubert,East,technology,1992,1712680000,3194,United States,2051 - 5000,84,61 - 90 days
TP0SU68U,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-06-26,2017-07-09,2017-06-01,2017-07-01,0,Rocco Neubert,East,finance,1994,355230000,853,United States,0 - 1000,13,0 - 30 days
8U7LNL7U,Donn Cantrell,GTXPro,Zathunicon,Lost,2017-06-26,2017-07-03,2017-06-01,2017-07-01,0,Rocco Neubert,East,retail,2010,71120000,144,United States,0 - 1000,7,0 - 30 days
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,2017-06-26,2017-07-06,2017-06-01,2017-07-01,541,Rocco Neubert,East,medical,1991,326820000,1016,United States,1001 - 2500,10,0 - 30 days
AIN2RE2H,Elease Gluck,GTXPro,Groovestreet,Lost,2017-06-26,2017-07-05,2017-06-01,2017-07-01,0,Celia Rouche,West,retail,2003,223800000,299,United States,0 - 1000,9,0 - 30 days
G1303HIC,Gladys Colclough,GTXPro,Cancity,Won,2017-06-26,2017-07-02,2017-06-01,2017-07-01,5081,Melvin Marxen,Central,retail,2001,718620000,2448,United States,1001 - 2500,6,0 - 30 days
HVDQ4EEA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-06-26,2017-06-28,2017-06-01,2017-06-01,3478,Melvin Marxen,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,2,0 - 30 days
2RB900SL,James Ascencio,GTXPro,J-Texon,Won,2017-06-26,2017-09-15,2017-06-01,2017-09-01,5541,Summer Sewald,West,retail,1989,1388670000,3583,United States,2051 - 5000,81,61 - 90 days
AUS25SFH,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-06-26,2017-07-03,2017-06-01,2017-07-01,504,Melvin Marxen,Central,retail,2001,718620000,2448,United States,1001 - 2500,7,0 - 30 days
ND0OV6MQ,Kary Hendrixson,GTX Plus Basic,NA,Engaging,2017-06-26,NA,2017-06-01,NA,NA,Summer Sewald,West,NA,NA,NA,NA,NA,NA,NA,NA
O6DSGX6P,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-06-26,2017-08-10,2017-06-01,2017-08-01,0,Dustin Brinkmann,Central,medical,2012,587340000,1356,Philipines,1001 - 2500,45,31 - 60 days
2MBFRRGW,Lajuana Vencill,GTX Basic,Dontechi,Lost,2017-06-26,2017-07-03,2017-06-01,2017-07-01,0,Dustin Brinkmann,Central,software,1982,4618000000,10083,United States,10000 +,7,0 - 30 days
Q3HYAWDW,Markita Hansen,MG Advanced,Golddex,Won,2017-06-26,2017-08-24,2017-06-01,2017-08-01,3838,Celia Rouche,West,finance,2008,52500000,165,United States,0 - 1000,59,31 - 60 days
94TA0AWF,Marty Freudenburg,GTX Plus Pro,Scottech,Won,2017-06-26,2017-08-26,2017-06-01,2017-08-01,5217,Melvin Marxen,Central,marketing,2012,45390000,100,United States,0 - 1000,61,61 - 90 days
G1XX0IB4,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-06-26,2017-07-05,2017-06-01,2017-07-01,4181,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,9,0 - 30 days
VIMY08JH,Maureen Marcano,GTX Basic,Hatfan,Won,2017-06-26,2017-07-06,2017-06-01,2017-07-01,518,Summer Sewald,West,services,1982,792460000,1299,United States,1001 - 2500,10,0 - 30 days
WPTNE0QN,Moses Frase,GTX Basic,Streethex,Won,2017-06-26,2017-09-17,2017-06-01,2017-09-01,533,Dustin Brinkmann,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,83,61 - 90 days
DLGW8Y7B,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-06-26,2017-08-03,2017-06-01,2017-08-01,3855,Celia Rouche,West,retail,1996,2214940000,5374,United States,5001 - 7500,38,31 - 60 days
YSOUU0T0,Vicki Laflamme,GTX Basic,Plusstrip,Lost,2017-06-26,2017-07-07,2017-06-01,2017-07-01,0,Celia Rouche,West,entertainment,2002,349810000,315,United States,0 - 1000,11,0 - 30 days
23NAJF9W,Zane Levy,GTXPro,Plussunin,Engaging,2017-06-26,NA,2017-06-01,NA,NA,Summer Sewald,West,retail,2003,1419980000,4018,United States,2051 - 5000,NA,NA
HM4TKVET,Zane Levy,GTX Basic,Nam-zim,Won,2017-06-26,2017-07-04,2017-06-01,2017-07-01,617,Summer Sewald,West,services,1987,405590000,1179,Brazil,1001 - 2500,8,0 - 30 days
Q81Q0PJK,Anna Snelling,GTX Plus Basic,Warephase,Won,2017-06-27,2017-07-06,2017-06-01,2017-07-01,991,Dustin Brinkmann,Central,services,1997,2041730000,5276,United States,5001 - 7500,9,0 - 30 days
3BEPEWRS,Cassey Cress,GTXPro,Opentech,Lost,2017-06-27,2017-08-24,2017-06-01,2017-08-01,0,Rocco Neubert,East,finance,1994,355230000,853,United States,0 - 1000,58,31 - 60 days
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,2017-06-27,2017-08-01,2017-06-01,2017-08-01,513,Dustin Brinkmann,Central,entertainment,1998,217870000,551,United States,0 - 1000,35,31 - 60 days
STYLQ47K,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-06-27,2017-07-07,2017-06-01,2017-07-01,5121,Cara Losch,East,retail,1995,5158710000,17479,Japan,10000 +,10,0 - 30 days
HTF7TYQS,Daniell Hammack,GTXPro,NA,Engaging,2017-06-27,NA,2017-06-01,NA,NA,Rocco Neubert,East,NA,NA,NA,NA,NA,NA,NA,NA
W07JMUG9,Daniell Hammack,MG Advanced,Kan-code,Lost,2017-06-27,2017-07-01,2017-06-01,2017-07-01,0,Rocco Neubert,East,software,1982,11698030000,34288,United States,10000 +,4,0 - 30 days
L8CG1IQO,Darcel Schlecht,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,2017-06-01,2017-07-01,0,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,9,0 - 30 days
6CFONO4W,Darcel Schlecht,GTXPro,Zumgoity,Won,2017-06-27,2017-07-06,2017-06-01,2017-07-01,4635,Melvin Marxen,Central,medical,1984,441080000,1210,United States,1001 - 2500,9,0 - 30 days
AMGC18DS,Donn Cantrell,GTX Plus Pro,Zotware,Lost,2017-06-27,2017-09-08,2017-06-01,2017-09-01,0,Rocco Neubert,East,software,1979,4478470000,13809,United States,10000 +,73,61 - 90 days
RKT3WVBC,Garret Kinder,GTX Basic,Iselectrics,Won,2017-06-27,2017-09-20,2017-06-01,2017-09-01,470,Cara Losch,East,technology,2011,527110000,1428,United States,1001 - 2500,85,61 - 90 days
H5ZSM3IR,Gladys Colclough,MG Special,Isdom,Lost,2017-06-27,2017-09-01,2017-06-01,2017-09-01,0,Melvin Marxen,Central,medical,2002,3178240000,4540,United States,2051 - 5000,66,61 - 90 days
07WKR17A,Gladys Colclough,GTX Plus Pro,Treequote,Won,2017-06-27,2017-09-17,2017-06-01,2017-09-01,6193,Melvin Marxen,Central,telecommunications,1988,5266090000,8595,United States,7501 - 10000,82,61 - 90 days
7GM1XD9W,James Ascencio,GTXPro,Faxquote,Won,2017-06-27,2017-09-16,2017-06-01,2017-09-01,4277,Summer Sewald,West,telecommunications,1995,1825820000,5595,United States,5001 - 7500,81,61 - 90 days
QM6GJ78P,Kami Bicknell,MG Special,Blackzim,Won,2017-06-27,2017-07-07,2017-06-01,2017-07-01,59,Summer Sewald,West,retail,2009,497110000,1588,United States,1001 - 2500,10,0 - 30 days
L582YMSV,Kary Hendrixson,GTXPro,Xx-holding,Lost,2017-06-27,2017-09-08,2017-06-01,2017-09-01,0,Summer Sewald,West,finance,1993,7537240000,20293,United States,10000 +,73,61 - 90 days
EQS3UNXX,Markita Hansen,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,2017-06-01,2017-07-01,0,Celia Rouche,West,medical,2017,4540000,9,United States,0 - 1000,9,0 - 30 days
DZR5L7XQ,Markita Hansen,GTXPro,Green-Plus,Lost,2017-06-27,2017-07-05,2017-06-01,2017-07-01,0,Celia Rouche,West,services,2003,692190000,1922,United States,1001 - 2500,8,0 - 30 days
DQ0DSK7P,Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,2017-06-27,2017-07-02,2017-06-01,2017-07-01,1176,Melvin Marxen,Central,technology,2000,1223720000,2497,Norway,1001 - 2500,5,0 - 30 days
CGEXH2QO,Moses Frase,GTX Plus Pro,Finhigh,Lost,2017-06-27,2017-07-08,2017-06-01,2017-07-01,0,Dustin Brinkmann,Central,finance,2006,1102430000,1759,United States,1001 - 2500,11,0 - 30 days
MIX6JTSN,Moses Frase,GTX Basic,Statholdings,Won,2017-06-27,2017-07-05,2017-06-01,2017-07-01,541,Dustin Brinkmann,Central,employment,1997,291270000,586,United States,0 - 1000,8,0 - 30 days
9KYX5G9K,Niesha Huffines,GTX Plus Pro,Domzoom,Won,2017-06-27,2017-07-01,2017-06-01,2017-07-01,4766,Melvin Marxen,Central,entertainment,1998,217870000,551,United States,0 - 1000,4,0 - 30 days
FG29YOWT,Reed Clapper,MG Advanced,Iselectrics,Lost,2017-06-27,2017-09-06,2017-06-01,2017-09-01,0,Rocco Neubert,East,technology,2011,527110000,1428,United States,1001 - 2500,71,61 - 90 days
KWYKKVJC,Reed Clapper,GTXPro,Vehement Capital Partners,Won,2017-06-27,2017-07-01,2017-06-01,2017-07-01,4785,Rocco Neubert,East,finance,1993,646100000,883,United States,0 - 1000,4,0 - 30 days
T7TDUK3T,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-06-27,2017-09-12,2017-06-01,2017-09-01,3046,Dustin Brinkmann,Central,technology,1987,2938670000,8775,Panama,7501 - 10000,77,61 - 90 days
42YPT5L7,Versie Hillebrand,MG Advanced,Ron-tech,Won,2017-06-27,2017-07-04,2017-06-01,2017-07-01,3548,Dustin Brinkmann,Central,medical,1992,3922420000,6837,United States,5001 - 7500,7,0 - 30 days
99I4V65G,Vicki Laflamme,MG Advanced,Rantouch,Lost,2017-06-27,2017-07-06,2017-06-01,2017-07-01,0,Celia Rouche,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,9,0 - 30 days
ACZQMAR4,Vicki Laflamme,MG Advanced,Rantouch,Won,2017-06-27,2017-07-07,2017-06-01,2017-07-01,3615,Celia Rouche,West,telecommunications,1994,1188420000,3015,United States,2051 - 5000,10,0 - 30 days
R443AUAG,Violet Mclelland,GTXPro,NA,Engaging,2017-06-27,NA,2017-06-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
TP9IE6PV,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-06-28,2017-09-11,2017-06-01,2017-09-01,631,Dustin Brinkmann,Central,retail,2007,894330000,1635,Italy,1001 - 2500,75,61 - 90 days
E5CD0W5M,Cassey Cress,GTX Basic,Kan-code,Lost,2017-06-28,2017-07-01,2017-06-01,2017-07-01,0,Rocco Neubert,East,software,1982,11698030000,34288,United States,10000 +,3,0 - 30 days
HKH717ED,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-06-28,2017-08-11,2017-06-01,2017-08-01,0,Dustin Brinkmann,Central,technology,1997,8170380000,16499,Korea,10000 +,44,31 - 60 days
DAW2JTP5,Cecily Lampkin,MG Special,Genco Pura Olive Oil Company,Lost,2017-06-28,2017-07-07,2017-06-01,2017-07-01,0,Dustin Brinkmann,Central,retail,2007,894330000,1635,Italy,1001 - 2500,9,0 - 30 days
HBMOSBAK,Daniell Hammack,GTXPro,Massive Dynamic,Lost,2017-06-28,2017-08-14,2017-06-01,2017-08-01,0,Rocco Neubert,East,entertainment,1989,665060000,1095,United States,1001 - 2500,47,31 - 60 days
V0V6O05H,Darcel Schlecht,GTXPro,Condax,Lost,2017-06-28,2017-07-07,2017-06-01,2017-07-01,0,Melvin Marxen,Central,medical,2017,4540000,9,United States,0 - 1000,9,0 - 30 days
3DY60YA7,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-06-28,2017-07-06,2017-06-01,2017-07-01,0,Melvin Marxen,Central,finance,1987,1698200000,3798,United States,2051 - 5000,8,0 - 30 days
8H19L55Y,Darcel Schlecht,GTXPro,Streethex,Won,2017-06-28,2017-07-07,2017-06-01,2017-07-01,4162,Melvin Marxen,Central,retail,1988,1376800000,1165,Belgium,1001 - 2500,9,0 - 30 days
TPNU79C1,Darcel Schlecht,MG Special,Toughzap,Won,2017-06-28,2017-09-29,2017-06-01,2017-09-01,54,Melvin Marxen,Central,retail,1995,332430000,799,United States,0 - 1000,93,90+ days
TFQR150O,Donn Cantrell,GTXPro,Iselectrics,Won,2017-06-28,2017-07-02,2017-06-01,2017-07-01,5064,Rocco Neubert,East,technology,2011,527110000,1428,United States,1001 - 2500,4,0 - 30 days
9MM27P8C,Elease Gluck,MG Advanced,Kan-code,Lost,2017-06-28,2017-07-07,2017-06-01,2017-07-01,0,Celia Rouche,West,software,1982,11698030000,34288,United States,10000 +,9,0 - 30 days
MMWD47ZY,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-06-28,2017-08-29,2017-06-01,2017-08-01,0,Melvin Marxen,Central,marketing,1985,375430000,1190,United States,1001 - 2500,62,61 - 90 days
JFIBKWMQ,Gladys Colclough,MG Special,Konmatfix,Lost,2017-06-28,2017-07-09,2017-06-01,2017-07-01,0,Melvin Marxen,Central,marketing,1985,375430000,1190,United States,1001 - 2500,11,0 - 30 days
6FUPOO3I,Gladys Colclough,MG Advanced,Conecom,Won,2017-06-28,2017-07-07,2017-06-01,2017-07-01,3865,Melvin Marxen,Central,technology,2005,1520660000,1806,United States,1001 - 2500,9,0 - 30 days
29VR6EL4,Hayden Neloms,MG Advanced,Konex,Lost,2017-06-28,2017-09-14,2017-06-01,2017-09-01,0,Celia Rouche,West,technology,1980,7708380000,13756,United States,10000 +,78,61 - 90 days
L45N3D2E,James Ascencio,GTXPro,Plexzap,Lost,2017-06-28,2017-07-04,2017-06-01,2017-07-01,0,Summer Sewald,West,retail,2001,2437850000,4874,United States,2051 - 5000,6,0 - 30 days
K1OBT27J,James Ascencio,GTX Basic,Xx-holding,Won,2017-06-28,2017-08-10,2017-06-01,2017-08-01,553,Summer Sewald,West,finance,1993,7537240000,20293,United States,10000 +,43,31 - 60 days
OZL7CDMQ,Jonathan Berthelot,GTX Plus Basic,Finhigh,Lost,2017-06-28,2017-07-03,2017-06-01,2017-07-01,0,Melvin Marxen,Central,finance,2006,1102430000,1759,United States,1001 - 2500,5,0 - 30 days
LZ6PSZ4T,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-06-28,2017-07-05,2017-06-01,2017-07-01,0,Melvin Marxen,Central,software,1982,4618000000,10083,United States,10000 +,7,0 - 30 days
5CFCTZ5K,Jonathan Berthelot,GTX Basic,Ron-tech,Won,2017-06-28,2017-09-02,2017-06-01,2017-09-01,501,Melvin Marxen,Central,medical,1992,3922420000,6837,United States,5001 - 7500,66,61 - 90 days
EG5M02ZV,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-06-28,2017-09-27,2017-06-01,2017-09-01,539,Summer Sewald,West,retail,1989,1388670000,3583,United States,2051 - 5000,91,90+ days
5UKQ16DK,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-06-28,2017-07-04,2017-06-01,2017-07-01,1028,Summer Sewald,West,retail,1996,2214940000,5374,United States,5001 - 7500,6,0 - 30 days
C9M5B1N6,Kary Hendrixson,GTXPro,Nam-zim,Won,2017-06-28,2017-09-13,2017-06-01,2017-09-01,3951,Summer Sewald,West,services,1987,405590000,1179,Brazil,1001 - 2500,77,61 - 90 days
ZS4PKX65,Lajuana Vencill,GTX Basic,Finhigh,Won,2017-06-28,2017-08-11,2017-06-01,2017-08-01,560,Dustin Brinkmann,Central,finance,2006,1102430000,1759,United States,1001 - 2500,44,31 - 60 days
PYLS9RJH,Markita Hansen,GTX Plus Pro,Goodsilron,Lost,2017-06-28,2017-07-05,2017-06-01,2017-07-01,0,Celia Rouche,West,marketing,2000,2952730000,5107,United States,5001 - 7500,7,0 - 30 days
X2ZONP2D,Moses Frase,GTX Plus Pro,Betatech,Lost,2017-06-28,2017-08-24,2017-06-01,2017-08-01,0,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,57,31 - 60 days
Y5CP83V4,Moses Frase,GTX Basic,Isdom,Won,2017-06-28,2017-09-30,2017-06-01,2017-09-01,530,Dustin Brinkmann,Central,medical,2002,3178240000,4540,United States,2051 - 5000,94,90+ days
V71FMJBD,Rosie Papadopoulos,MG Advanced,NA,Engaging,2017-06-28,NA,2017-06-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
9Y2HDGST,Versie Hillebrand,GTX Basic,Dontechi,Won,2017-06-28,2017-07-02,2017-06-01,2017-07-01,462,Dustin Brinkmann,Central,software,1982,4618000000,10083,United States,10000 +,4,0 - 30 days
7R0G2LC1,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,2017-06-28,2017-09-07,2017-06-01,2017-09-01,1211,Celia Rouche,West,retail,2009,497110000,1588,United States,1001 - 2500,71,61 - 90 days
8FX574BJ,Vicki Laflamme,GTXPro,Scotfind,Won,2017-06-28,2017-07-03,2017-06-01,2017-07-01,4264,Celia Rouche,West,software,1996,6354870000,16780,United States,10000 +,5,0 - 30 days
AU5Q1XCW,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-06-28,2017-09-09,2017-06-01,2017-09-01,3104,Celia Rouche,West,telecommunications,1995,1825820000,5595,United States,5001 - 7500,73,61 - 90 days
SZAMHBGA,Violet Mclelland,MG Advanced,Nam-zim,Engaging,2017-06-28,NA,2017-06-01,NA,NA,Cara Losch,East,services,1987,405590000,1179,Brazil,1001 - 2500,NA,NA
CUMYWQYP,Violet Mclelland,MG Special,Gekko & Co,Won,2017-06-28,2017-09-30,2017-06-01,2017-09-01,56,Cara Losch,East,retail,1990,2520830000,3502,United States,2051 - 5000,94,90+ days
29ZDUK49,Anna Snelling,GTX Plus Basic,Betatech,Won,2017-06-29,2017-07-10,2017-06-01,2017-07-01,1047,Dustin Brinkmann,Central,medical,1986,647180000,1185,Kenya,1001 - 2500,11,0 - 30 days
VLVP8FPJ,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-06-29,2017-07-08,2017-06-01,2017-07-01,0,Rocco Neubert,East,technology,2011,527110000,1428,United States,1001 - 2500,9,0 - 30 days
ZD1X3R4G,Corliss Cosme,GTX Plus Basic,NA,Engaging,2017-06-29,NA,2017-06-01,NA,NA,Cara Losch,East,NA,NA,NA,NA,NA,NA,NA,NA
SNGS64S7,Darcel Schlecht,GTXPro,Statholdings,Lost,2017-06-29,2017-07-06,2017-06-01,2017-07-01,0,Melvin Marxen,Central,employment,1997,291270000,586,United States,0 - 1000,7,0 - 30 days
CMCVD0N8,Darcel Schlecht,GTXPro,Warephase,Won,2017-06-29,2017-07-08,2017-06-01,2017-07-01,5321,Melvin Marxen,Central,services,1997,2041730000,5276,United States,5001 - 7500,9,0 - 30 days
NNKWGFDH,Darcel Schlecht,MG Special,Globex Corporation,Won,2017-06-29,2017-07-06,2017-06-01,2017-07-01,57,Melvin Marxen,Central,technology,2000,1223720000,2497,Norway,1001 - 2500,7,0 - 30 days
YC6QEUJN,Garret Kinder,GTX Plus Basic,Kan-code,Won,2017-06-29,2017-07-08,2017-06-01,2017-07-01,950,Cara Losch,East,software,1982,11698030000,34288,United States,10000 +,9,0 - 30 days
794XWMYE,Garret Kinder,MG Special,Mathtouch,Won,2017-06-29,2017-09-07,2017-06-01,2017-09-01,61,Cara Losch,East,marketing,1984,3027460000,9516,Jordan,7501 - 10000,70,61 - 90 days
FHK0BBGK,Garret Kinder,MG Special,Xx-zobam,Won,2017-06-29,2017-07-08,2017-06-01,2017-07-01,62,Cara Losch,East,entertainment,1989,3838390000,8274,United States,7501 - 10000,9,0 - 30 days
