order_number,line_item,order_month,order_date,delivery_date,customer_key,store_key,product_key,quantity,gender,name,city,state_code,state,zip_code,birthday,product_name,brand,color,unit_cost_usd,unit_price_usd,sales_usd,subcategory_key,subcategory,category_key,category,first_purchase_date,age_in_days,unique_purchase_count,repeat_customer
1534006,1,2019-03-01,2019-03-14,2019-03-19,1292088,0,1714,2,Female,Suzanne English,Springfield,MA,Massachusetts,1103,1952-11-19,MGS Halo 2 for Windows Vista M220,Tailspin Toys,White,32.25,70.13,140.26,0702,Download Games,07,Games and Toys,2019-03-14,709,2,1
1534006,2,2019-03-01,2019-03-14,2019-03-19,1292088,0,977,1,Female,Suzanne English,Springfield,MA,Massachusetts,1103,1952-11-19,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,Pink,88.79,268,268,0401,Digital Cameras,04,Cameras and camcorders,2019-03-14,709,2,1
1534008,1,2019-03-01,2019-03-14,2019-03-20,1579996,0,446,3,Female,Jennifer Moberg,Albany,NY,New York,12207,1960-08-15,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95000000000002,659.85,0303,Desktops,03,Computers,2018-05-28,999,4,1
1534008,2,2019-03-01,2019-03-14,2019-03-20,1579996,0,428,4,Female,Jennifer Moberg,Albany,NY,New York,12207,1960-08-15,Adventure Works Desktop PC2.33 XD233 Brown,Adventure Works,Brown,321.05,969,3876,0303,Desktops,03,Computers,2018-05-28,999,4,1
1534008,3,2019-03-01,2019-03-14,2019-03-20,1579996,0,1147,1,Female,Jennifer Moberg,Albany,NY,New York,12207,1960-08-15,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Black,301.21,655,655,0405,Camcorders,04,Cameras and camcorders,2018-05-28,999,4,1
1534013,1,2019-03-01,2019-03-14,2019-03-18,1666094,0,438,1,Male,William Stilwell,Pittsburgh,PA,Pennsylvania,15206,1972-12-20,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.47999999999996,919,919,0303,Desktops,03,Computers,2018-06-16,980,2,1
1534021,1,2019-03-01,2019-03-14,2019-03-20,1415255,0,1216,2,Male,William Thompson,Fort Myers,FL,Florida,33905,1970-05-31,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam,Black,285.12,620,1240,0405,Camcorders,04,Cameras and camcorders,2019-02-05,746,1,0
1534023,1,2019-03-01,2019-03-14,2019-03-19,1535508,0,426,1,Male,Bradley Wilson,Wenatchee,WA,Washington,98801,1970-11-15,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,499.9,0303,Desktops,03,Computers,2017-04-28,1394,1,0
1536000,1,2019-03-01,2019-03-16,2019-03-21,1269245,0,2414,1,Female,Julia Vincent,Mountain View,CA,California,94041,2000-06-22,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,Litware,White,18.779999999999998,36.83,36.83,0808,Fans,08,Home Appliances,2019-03-16,707,1,0
1536009,1,2019-03-01,2019-03-16,2019-03-18,1678823,0,1585,8,Female,Carolyn Lewis,El Toro,CA,California,92630,1998-06-21,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,22.89,183.12,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-09-14,1255,5,1
1536009,2,2019-03-01,2019-03-16,2019-03-18,1678823,0,33,7,Female,Carolyn Lewis,El Toro,CA,California,92630,1998-06-21,Contoso 32GB Video MP3 Player M3200 Black,Contoso,Black,84.49000000000001,255,1785,0101,MP4&MP3,01,Audio,2017-09-14,1255,5,1
1536011,1,2019-03-01,2019-03-16,2019-03-21,1921662,0,1059,1,Male,Nuri Valladares,Union City,CA,California,94587,1994-07-15,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Silver Grey,155.43,338,338,0402,Digital SLR Cameras,04,Cameras and camcorders,2019-03-16,707,2,1
1536011,2,2019-03-01,2019-03-16,2019-03-21,1921662,0,1600,1,Male,Nuri Valladares,Union City,CA,California,94587,1994-07-15,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,26.62,57.879999999999995,57.879999999999995,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-03-16,707,2,1
1536012,1,2019-03-01,2019-03-16,2019-03-18,1294022,0,1787,3,Female,Pauletta Sweeny,Arab,AL,Alabama,35016,1993-04-11,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Pink,21.919999999999998,43,129,0702,Download Games,07,Games and Toys,2019-03-16,707,2,1
1536012,2,2019-03-01,2019-03-16,2019-03-18,1294022,0,1612,3,Female,Pauletta Sweeny,Arab,AL,Alabama,35016,1993-04-11,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,539.97,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-03-16,707,2,1
1536019,1,2019-03-01,2019-03-16,2019-03-20,1952591,0,1815,2,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,1965-12-30,MGS MechWarrior 4:Knight2009 E171,Tailspin Toys,Blue,16.310000000000002,32,64,0702,Download Games,07,Games and Toys,2016-09-05,1629,3,1
1536019,2,2019-03-01,2019-03-16,2019-03-20,1952591,0,105,1,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,1965-12-30,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Pink,52.879999999999995,115,115,0106,Bluetooth Headphones,01,Audio,2016-09-05,1629,3,1
1536019,3,2019-03-01,2019-03-16,2019-03-20,1952591,0,1563,2,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,1965-12-30,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,123.24000000000001,268,536,0504,Smart phones & PDAs,05,Cell phones,2016-09-05,1629,3,1
1576001,1,2019-04-01,2019-04-25,2019-04-28,1561561,0,186,10,Female,Patricia Crawford,Ontario,CA,California,91761,1973-10-17,SV 8xDVD E120 Silver,Southridge Video,Silver,45.83,89.9,899,0202,VCD & DVD,02,TV and Video,2017-06-08,1353,1,0
1576008,1,2019-04-01,2019-04-25,2019-04-29,1772294,0,1429,1,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,1973-03-30,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289,289,0503,Touch Screen Phones,05,Cell phones,2019-04-25,667,4,1
1576008,2,2019-04-01,2019-04-25,2019-04-29,1772294,0,1365,3,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,1973-03-30,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,86.97,0501,Home & Office Phones,05,Cell phones,2019-04-25,667,4,1
1576008,3,2019-04-01,2019-04-25,2019-04-29,1772294,0,858,3,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,1973-03-30,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,13.77,29.95,89.85,0308,Computers Accessories,03,Computers,2019-04-25,667,4,1
1576008,4,2019-04-01,2019-04-25,2019-04-29,1772294,0,694,5,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,1973-03-30,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Grey,52,102,510,0306,"Printers, Scanners & Fax",03,Computers,2019-04-25,667,4,1
1577008,1,2019-04-01,2019-04-26,2019-04-30,1370349,0,92,4,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,1954-05-31,NT Wireless Transmitter and Bluetooth Headphones M150 Red,Northwind Traders,Red,49.690000000000005,149.99,599.96,0106,Bluetooth Headphones,01,Audio,2017-09-20,1249,5,1
1577008,2,2019-04-01,2019-04-26,2019-04-30,1370349,0,1147,4,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,1954-05-31,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Black,301.21,655,2620,0405,Camcorders,04,Cameras and camcorders,2017-09-20,1249,5,1
1579000,1,2019-04-01,2019-04-28,2019-05-03,1561764,0,425,2,Male,Ronald Rice,Stephenville,TX,Texas,76401,1999-11-01,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,369,738,0303,Desktops,03,Computers,2016-12-28,1515,2,1
1579000,2,2019-04-01,2019-04-28,2019-05-03,1561764,0,1651,1,Male,Ronald Rice,Stephenville,TX,Texas,76401,1999-11-01,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,159.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-12-28,1515,2,1
1580007,1,2019-04-01,2019-04-29,2019-05-05,1528345,0,1704,1,Male,Randall Collins,Phoenix,AZ,Arizona,85016,1992-10-20,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,6.99,0701,Boxed Games,07,Games and Toys,2019-04-29,663,3,1
1580007,2,2019-04-01,2019-04-29,2019-05-05,1528345,0,439,2,Male,Randall Collins,Phoenix,AZ,Arizona,85016,1992-10-20,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,257.06,559,1118,0303,Desktops,03,Computers,2019-04-29,663,3,1
1580007,3,2019-04-01,2019-04-29,2019-05-05,1528345,0,631,2,Male,Randall Collins,Phoenix,AZ,Arizona,85016,1992-10-20,WWI Screen 100in M1609 White,Wide World Importers,White,87.36999999999999,190,380,0305,Projectors & Screens,03,Computers,2019-04-29,663,3,1
1581020,1,2019-04-01,2019-04-30,2019-05-04,1630103,0,1093,10,Female,Catherine Vandemark,San Jose,CA,California,95134,1973-02-12,"Contoso SLR Camera 35"" X358 Gold",Contoso,Gold,188.19,568,5680,0402,Digital SLR Cameras,04,Cameras and camcorders,2017-11-27,1181,4,1
1581020,2,2019-04-01,2019-04-30,2019-05-04,1630103,0,346,4,Female,Catherine Vandemark,San Jose,CA,California,95134,1973-02-12,Fabrikam Laptop15.4 M5400 White,Fabrikam,White,303.05,659,2636,0301,Laptops,03,Computers,2017-11-27,1181,4,1
1581020,3,2019-04-01,2019-04-30,2019-05-04,1630103,0,1730,7,Female,Catherine Vandemark,San Jose,CA,California,95134,1973-02-12,MGS Dungeon Siege: Legends of Aranna M330,Tailspin Toys,Blue,35.720000000000006,77.67999999999999,543.76,0702,Download Games,07,Games and Toys,2017-11-27,1181,4,1
1581020,4,2019-04-01,2019-04-30,2019-05-04,1630103,0,698,1,Female,Catherine Vandemark,San Jose,CA,California,95134,1973-02-12,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Grey,86.45,188,188,0306,"Printers, Scanners & Fax",03,Computers,2017-11-27,1181,4,1
1582004,1,2019-05-01,2019-05-01,2019-05-03,1524144,0,1409,6,Female,Lillian Scott,Oakland,CA,California,94612,1999-04-09,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589,3534,0503,Touch Screen Phones,05,Cell phones,2018-05-05,1022,1,0
1582006,1,2019-05-01,2019-05-01,2019-05-05,1550543,0,1422,10,Male,Michael Barter,Richmond,VA,Virginia,23227,1976-09-18,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Black,138.42000000000002,301,3010,0503,Touch Screen Phones,05,Cell phones,2017-02-03,1478,6,1
1582006,2,2019-05-01,2019-05-01,2019-05-05,1550543,0,342,6,Male,Michael Barter,Richmond,VA,Virginia,23227,1976-09-18,Fabrikam Laptop16 M6000 Black,Fabrikam,Black,275.46,599,3594,0301,Laptops,03,Computers,2017-02-03,1478,6,1
1582006,3,2019-05-01,2019-05-01,2019-05-05,1550543,0,348,2,Male,Michael Barter,Richmond,VA,Virginia,23227,1976-09-18,Fabrikam Laptop15.4W M5480 White,Fabrikam,White,348.58,758,1516,0301,Laptops,03,Computers,2017-02-03,1478,6,1
1582006,4,2019-05-01,2019-05-01,2019-05-05,1550543,0,83,7,Male,Michael Barter,Richmond,VA,Virginia,23227,1976-09-18,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Silver,45.98,99.99000000000001,699.9300000000001,0106,Bluetooth Headphones,01,Audio,2017-02-03,1478,6,1
1582010,1,2019-05-01,2019-05-01,2019-05-05,1823888,0,1459,7,Male,Thomas Obregon,Houston,TX,Texas,77074,1983-04-22,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256,1792,0503,Touch Screen Phones,05,Cell phones,2016-01-28,1850,5,1
1582010,2,2019-05-01,2019-05-01,2019-05-05,1823888,0,1644,3,Male,Thomas Obregon,Houston,TX,Texas,77074,1983-04-22,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.879999999999995,173.64,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-01-28,1850,5,1
1582015,1,2019-05-01,2019-05-01,2019-05-05,1764261,0,708,4,Male,Douglas Smith,Woburn,MA,Massachusetts,1801,2001-09-03,Proseware Ink Jet Fax Machine E100 White,Proseware,White,39.77,78,312,0306,"Printers, Scanners & Fax",03,Computers,2019-05-01,661,1,0
1582031,1,2019-05-01,2019-05-01,2019-05-07,1756123,0,536,3,Male,Sol Wiens,Camden,NJ,New Jersey,8102,1936-02-03,WWI LCD17 E205 White,Wide World Importers,White,50.47,99,297,0304,Monitors,03,Computers,2016-10-01,1603,6,1
1582031,2,2019-05-01,2019-05-01,2019-05-07,1756123,0,1590,4,Male,Sol Wiens,Camden,NJ,New Jersey,8102,1936-02-03,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,7.58,22.89,91.56,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-10-01,1603,6,1
1582031,3,2019-05-01,2019-05-01,2019-05-07,1756123,0,1657,3,Male,Sol Wiens,Camden,NJ,New Jersey,8102,1936-02-03,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,539.97,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-10-01,1603,6,1
1582031,4,2019-05-01,2019-05-01,2019-05-07,1756123,0,1102,6,Male,Sol Wiens,Camden,NJ,New Jersey,8102,1936-02-03,Contoso SLR Camera M145 Blue,Contoso,Blue,157.73,343,2058,0402,Digital SLR Cameras,04,Cameras and camcorders,2016-10-01,1603,6,1
1582034,1,2019-05-01,2019-05-01,2019-05-06,2026978,0,705,2,Male,Boris Tkalcic,Austin,TX,Texas,78723,1981-01-27,Proseware Fax Phone E100 White,Proseware,White,44.36,87,174,0306,"Printers, Scanners & Fax",03,Computers,2019-05-01,661,3,1
1582034,2,2019-05-01,2019-05-01,2019-05-06,2026978,0,455,6,Male,Boris Tkalcic,Austin,TX,Texas,78723,1981-01-27,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.47999999999996,919,5514,0303,Desktops,03,Computers,2019-05-01,661,3,1
1582034,3,2019-05-01,2019-05-01,2019-05-06,2026978,0,1971,2,Male,Boris Tkalcic,Austin,TX,Texas,78723,1981-01-27,Litware Refrigerator 9.7CuFt M560 Grey,Litware,Grey,226.70999999999998,493,986,0802,Refrigerators,08,Home Appliances,2019-05-01,661,3,1
1583013,1,2019-05-01,2019-05-02,2019-05-08,1915808,0,934,1,Female,Frida Jespersen,Denver,CO,Colorado,80205,1949-09-13,SV 4GB Laptop Memory M65 Blue,Southridge Video,Blue,36.33,79,79,0308,Computers Accessories,03,Computers,2018-09-26,878,1,0
1583019,1,2019-05-01,2019-05-02,2019-05-05,1732784,0,2112,4,Female,Diane Armijo,Atmautluak,AK,Alaska,99559,1977-12-30,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791,3164,0804,Water Heaters,08,Home Appliances,2018-11-22,821,6,1
1583019,2,2019-05-01,2019-05-02,2019-05-05,1732784,0,1814,7,Female,Diane Armijo,Atmautluak,AK,Alaska,99559,1977-12-30,MGS Zoo Tycoon2009 E170,Tailspin Toys,Blue,16.310000000000002,32,224,0702,Download Games,07,Games and Toys,2018-11-22,821,6,1
1583019,3,2019-05-01,2019-05-02,2019-05-05,1732784,0,2514,3,Female,Diane Armijo,Atmautluak,AK,Alaska,99559,1977-12-30,Contoso Bluetooth Active Headphones L15 White,Contoso,White,43.07,129.99,389.97,0505,Cell phones Accessories,05,Cell phones,2018-11-22,821,6,1
1583028,1,2019-05-01,2019-05-02,2019-05-08,1727849,0,2106,3,Female,Denise Smith,Eunice,LA,Louisiana,70535,1939-01-26,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,403.53,877.5,2632.5,0804,Water Heaters,08,Home Appliances,2018-02-10,1106,3,1
1583028,2,2019-05-01,2019-05-02,2019-05-08,1727849,0,1645,6,Female,Denise Smith,Eunice,LA,Louisiana,70535,1939-01-26,Contoso DVD External DVD Burner M200 Silver,Contoso,Silver,26.62,57.879999999999995,347.28,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-02-10,1106,3,1
1583028,3,2019-05-01,2019-05-02,2019-05-08,1727849,0,1154,7,Female,Denise Smith,Eunice,LA,Louisiana,70535,1939-01-26,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue",Fabrikam,Blue,330.66,998,6986,0405,Camcorders,04,Cameras and camcorders,2018-02-10,1106,3,1
1583033,1,2019-05-01,2019-05-02,2019-05-08,1785081,0,1591,7,Female,Patricia Swann,Phoenix,AZ,Arizona,85034,1938-07-17,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,5.819999999999999,12.66,88.62,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-05-02,660,1,0
1583034,1,2019-05-01,2019-05-02,2019-05-05,1929631,0,69,3,Female,Isabella Souza,San Francisco,CA,California,94110,1937-06-12,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,77.07000000000001,0106,Bluetooth Headphones,01,Audio,2018-12-22,791,6,1
1583034,3,2019-05-01,2019-05-02,2019-05-05,1929631,0,1005,3,Female,Isabella Souza,San Francisco,CA,California,94110,1937-06-12,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum,Orange,88.79,268,804,0401,Digital Cameras,04,Cameras and camcorders,2018-12-22,791,6,1
1584002,1,2019-05-01,2019-05-03,2019-05-06,1697467,0,1916,2,Female,Mary Fredericksen,Grand Rapids,MI,Michigan,49503,1985-03-02,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,Green,413.41999999999996,899,1798,0802,Refrigerators,08,Home Appliances,2016-12-22,1521,2,1
1584002,2,2019-05-01,2019-05-03,2019-05-06,1697467,0,103,2,Female,Mary Fredericksen,Grand Rapids,MI,Michigan,49503,1985-03-02,WWI Wireless Bluetooth Stereo Headphones M270 Black,Wide World Importers,Black,52.879999999999995,115,230,0106,Bluetooth Headphones,01,Audio,2016-12-22,1521,2,1
1584009,1,2019-05-01,2019-05-03,2019-05-06,1234648,0,507,3,Male,Kurt Leach,Woodbridge,VA,Virginia,22191,1945-12-23,Adventure Works LCD20 M210 White,Adventure Works,White,119.11,259,777,0304,Monitors,03,Computers,2017-02-11,1470,2,1
1584009,2,2019-05-01,2019-05-03,2019-05-06,1234648,0,182,1,Male,Kurt Leach,Woodbridge,VA,Virginia,22191,1945-12-23,SV 16xDVD M320 Silver,Southridge Video,Silver,54.720000000000006,119,119,0202,VCD & DVD,02,TV and Video,2017-02-11,1470,2,1
1584016,1,2019-05-01,2019-05-03,2019-05-06,1294690,0,2167,1,Female,Joyce Gonsalez,Wadena,MN,Minnesota,56482,1963-04-27,Fabrikam Coffee Maker Auto 5C E090 Black,Fabrikam,Black,83.1,163,163,0805,Coffee Machines,08,Home Appliances,2019-05-03,659,3,1
1584016,2,2019-05-01,2019-05-03,2019-05-06,1294690,0,181,8,Female,Joyce Gonsalez,Wadena,MN,Minnesota,56482,1963-04-27,SV 16xDVD M310 Silver,Southridge Video,Silver,59.32,129,1032,0202,VCD & DVD,02,TV and Video,2019-05-03,659,3,1
1584016,3,2019-05-01,2019-05-03,2019-05-06,1294690,0,1575,1,Female,Joyce Gonsalez,Wadena,MN,Minnesota,56482,1963-04-27,SV DVD Player M140 Gold,Southridge Video,Gold,28.05,60.99,60.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-05-03,659,3,1
1585007,1,2019-05-01,2019-05-04,2019-05-07,1310468,0,379,1,Female,Nadia White,Roswell,GA,Georgia,30075,1945-04-02,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Silver,166.2,326,326,0301,Laptops,03,Computers,2019-05-04,658,4,1
1585007,2,2019-05-01,2019-05-04,2019-05-07,1310468,0,1718,7,Female,Nadia White,Roswell,GA,Georgia,30075,1945-04-02,MGS Zoo Tycoon 2: Zookeeper Collection M260,Tailspin Toys,Blue,32.25,70.13,490.90999999999997,0702,Download Games,07,Games and Toys,2019-05-04,658,4,1
1585007,3,2019-05-01,2019-05-04,2019-05-07,1310468,0,1343,3,Female,Nadia White,Roswell,GA,Georgia,30075,1945-04-02,Contoso Integrated Business Phone L08 Black,Contoso,Black,10.27,31,93,0501,Home & Office Phones,05,Cell phones,2019-05-04,658,4,1
1585007,4,2019-05-01,2019-05-04,2019-05-07,1310468,0,1471,2,Female,Nadia White,Roswell,GA,Georgia,30075,1945-04-02,The Phone Company Microsoft Windows Mobile M200 Black,The Phone Company,Black,105.31,229,458,0504,Smart phones & PDAs,05,Cell phones,2019-05-04,658,4,1
1585032,1,2019-05-01,2019-05-04,2019-05-11,1792421,0,1679,2,Male,Stanley Thomas,Wenatchee,WA,Washington,98801,1947-10-02,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,11,0701,Boxed Games,07,Games and Toys,2017-08-31,1269,5,1
1585032,2,2019-05-01,2019-05-04,2019-05-11,1792421,0,1620,2,Male,Stanley Thomas,Wenatchee,WA,Washington,98801,1947-10-02,Contoso DVD Player M140 Gold,Contoso,Gold,28.05,60.99,121.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-08-31,1269,5,1
1585032,3,2019-05-01,2019-05-04,2019-05-11,1792421,0,2504,2,Male,Stanley Thomas,Wenatchee,WA,Washington,98801,1947-10-02,Contoso Touch Stylus Pen E150 White,Contoso,White,5.09,9.99,19.98,0505,Cell phones Accessories,05,Cell phones,2017-08-31,1269,5,1
1585032,4,2019-05-01,2019-05-04,2019-05-11,1792421,0,1676,2,Male,Stanley Thomas,Wenatchee,WA,Washington,98801,1947-10-02,MGS Hand Games women M400 Red,Tailspin Toys,Red,4.13,8.99,17.98,0701,Boxed Games,07,Games and Toys,2017-08-31,1269,5,1
1585032,5,2019-05-01,2019-05-04,2019-05-11,1792421,0,442,1,Male,Stanley Thomas,Wenatchee,WA,Washington,98801,1947-10-02,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,269.9,0303,Desktops,03,Computers,2017-08-31,1269,5,1
1585038,1,2019-05-01,2019-05-04,2019-05-06,1739377,0,1706,7,Female,Marian Bryant,Hutchinson,KS,Kansas,67501,1988-11-21,SV Hand Games women M40 Silver,Southridge Video,Silver,4.08,8.88,62.160000000000004,0701,Boxed Games,07,Games and Toys,2017-10-17,1222,1,0
1585042,1,2019-05-01,2019-05-04,2019-05-07,1247524,0,1514,2,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,The Phone Company Smart phones 160x160 M26 Gold,The Phone Company,Gold,95.64999999999999,208,416,0504,Smart phones & PDAs,05,Cell phones,2017-07-05,1326,6,1
1585042,2,2019-05-01,2019-05-04,2019-05-07,1247524,0,1575,3,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,SV DVD Player M140 Gold,Southridge Video,Gold,28.05,60.99,182.97,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-07-05,1326,6,1
1585042,3,2019-05-01,2019-05-04,2019-05-07,1247524,0,886,1,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,Contoso Bluetooth Notebook Mouse X305 Grey,Contoso,Grey,49.7,150,150,0308,Computers Accessories,03,Computers,2017-07-05,1326,6,1
1585042,4,2019-05-01,2019-05-04,2019-05-07,1247524,0,1084,1,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,Contoso SLR Camera X143 Grey,Contoso,Grey,214.03,646,646,0402,Digital SLR Cameras,04,Cameras and camcorders,2017-07-05,1326,6,1
1585042,5,2019-05-01,2019-05-04,2019-05-07,1247524,0,1630,1,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,22.89,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-07-05,1326,6,1
1585042,6,2019-05-01,2019-05-04,2019-05-07,1247524,0,2097,5,Male,Jeffrey James,Deerfield,IL,Illinois,60015,1976-11-27,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,363.75,791,3955,0804,Water Heaters,08,Home Appliances,2017-07-05,1326,6,1
